"","id","p_value","significant","significant_fdr"
"5469","AT4G34131","0.000919688460075886","TRUE","TRUE"
"6858","AT5G49960","0.000938121825753803","TRUE","TRUE"
"2946","AT2G42910","0.000940776517144164","TRUE","TRUE"
"5139","AT4G23700","0.00094167274113479","TRUE","TRUE"
"5555","AT4G36648","0.000954743532520196","TRUE","TRUE"
"1494","AT1G66570","0.00096700357000771","TRUE","TRUE"
"4583","AT4G01920","0.000967075571566844","TRUE","TRUE"
"851","AT1G30135","0.000967358702422922","TRUE","TRUE"
"1136","AT1G51820","0.000977447982048771","TRUE","TRUE"
"533","AT1G18265","0.000978807463230975","TRUE","TRUE"
"6365","AT5G25190","0.000980102023172007","TRUE","TRUE"
"4479","AT3G62470","0.00100024061898787","TRUE","TRUE"
"1269","AT1G56260","0.00100061107725277","TRUE","TRUE"
"6385","AT5G25820","0.00100720512981657","TRUE","TRUE"
"1531","AT1G67880","0.00101595802590501","TRUE","TRUE"
"2045","AT2G04560","0.00102630110118304","TRUE","TRUE"
"2751","AT2G37630","0.00105300256795968","TRUE","TRUE"
"7204","AT5G62480","0.0010540446557524","TRUE","TRUE"
"4008","AT3G46590","0.00107312738363768","TRUE","TRUE"
"1849","AT1G77660","0.00108064867274514","TRUE","TRUE"
"570","AT1G19640","0.00108217226807635","TRUE","TRUE"
"3308","AT3G07690","0.00109589809105635","TRUE","TRUE"
"1036","AT1G46768","0.00109843089723539","TRUE","TRUE"
"2482","AT2G28570","0.00109887224845959","TRUE","TRUE"
"2734","AT2G36950","0.00110124250041882","TRUE","TRUE"
"5224","AT4G26450","0.00110751045769278","TRUE","TRUE"
"4985","AT4G18430","0.00112425590181345","TRUE","TRUE"
"775","AT1G27500","0.00112431478351172","TRUE","TRUE"
"5116","AT4G23215","0.00114617176580593","TRUE","TRUE"
"444","AT1G15390","0.00116306014618369","TRUE","TRUE"
"2099","AT2G13175","0.0011651264299757","TRUE","TRUE"
"1201","AT1G53790","0.00116537824045632","TRUE","TRUE"
"1928","AT1G80160","0.00117273292226402","TRUE","TRUE"
"7011","AT5G55170","0.00118647116680791","TRUE","TRUE"
"4081","AT3G48850","0.00119592190611502","TRUE","TRUE"
"711","AT1G24070","0.00119699318827518","TRUE","TRUE"
"2652","AT2G34140","0.00119772353011993","TRUE","TRUE"
"822","AT1G29460","0.00120846752445651","TRUE","TRUE"
"925","AT1G32520","0.00121930327672878","TRUE","TRUE"
"7101","AT5G58375","0.00121963620546296","TRUE","TRUE"
