"","id","p_value","significant","significant_fdr"
"874","AT3G14470","0.0252425634406078","TRUE","FALSE"
"918","AT3G21580","0.0265774745893845","TRUE","FALSE"
"1621","AT5G33290","0.0265774873148115","TRUE","FALSE"
"35","AT1G05700","0.0265776309159128","TRUE","FALSE"
"600","AT2G25970","0.0265822824454932","TRUE","FALSE"
"1168","AT4G08770","0.0267286049961328","TRUE","FALSE"
"931","AT3G23400","0.0267297232499784","TRUE","FALSE"
"636","AT2G30520","0.0267314637311352","TRUE","FALSE"
"180","AT1G24120","0.0270472208183103","TRUE","FALSE"
"1216","AT4G16563","0.027129049542138","TRUE","FALSE"
"1251","AT4G20460","0.0271291866850363","TRUE","FALSE"
"1250","AT4G20430","0.02712972743985","TRUE","FALSE"
"431","AT1G73260","0.0271300600597161","TRUE","FALSE"
"1613","AT5G27430","0.027132749750184","TRUE","FALSE"
"280","AT1G51850","0.0273694569343063","TRUE","FALSE"
"1433","AT5G02160","0.0274345797520061","TRUE","FALSE"
"157","AT1G21100","0.0278856103196548","TRUE","FALSE"
"282","AT1G52200","0.0278872592925176","TRUE","FALSE"
"1604","AT5G25940","0.0278888675191897","TRUE","FALSE"
"1468","AT5G08160","0.0281362577432852","TRUE","FALSE"
"880","AT3G15500","0.0282946371992167","TRUE","FALSE"
"1770","AT5G57860","0.0282948817903648","TRUE","FALSE"
"1780","AT5G58330","0.0282974141162004","TRUE","FALSE"
"1498","AT5G12040","0.0285003086251996","TRUE","FALSE"
"1553","AT5G17840","0.0285010146850559","TRUE","FALSE"
"390","AT1G68390","0.0285060484627761","TRUE","FALSE"
"100","AT1G14700","0.0288694685758861","TRUE","FALSE"
"1068","AT3G54790","0.0292111960837718","TRUE","FALSE"
"178","AT1G23710","0.0299410945389247","TRUE","FALSE"
"1","AT1G01120","0.0303847481768541","TRUE","FALSE"
"984","AT3G45600","0.0307629706641305","TRUE","FALSE"
"707","AT2G39210","0.0316683818925843","TRUE","FALSE"
"225","AT1G31420","0.0317426900053082","TRUE","FALSE"
"746","AT2G44380","0.0317446684966135","TRUE","FALSE"
"198","AT1G28230","0.0317908993200605","TRUE","FALSE"
