"","id","p_value","significant","significant_fdr"
"11194","AT4G39330","0.99999999999999","FALSE","FALSE"
"11766","AT5G10010","0.99999999999999","FALSE","FALSE"
"11833","AT5G11070","0.99999999999999","FALSE","FALSE"
"11917","AT5G12330","0.99999999999999","FALSE","FALSE"
"12061","AT5G15260","0.99999999999999","FALSE","FALSE"
"12200","AT5G17550","0.99999999999999","FALSE","FALSE"
"12407","AT5G20630","0.99999999999999","FALSE","FALSE"
"12700","AT5G26742","0.99999999999999","FALSE","FALSE"
"13103","AT5G42020","0.99999999999999","FALSE","FALSE"
"13152","AT5G42900","0.99999999999999","FALSE","FALSE"
"13187","AT5G43440","0.99999999999999","FALSE","FALSE"
"13313","AT5G45620","0.99999999999999","FALSE","FALSE"
"13726","AT5G53000","0.99999999999999","FALSE","FALSE"
"13817","AT5G54540","0.99999999999999","FALSE","FALSE"
"14418","AT5G64400","0.99999999999999","FALSE","FALSE"
"14469","AT5G65140","0.99999999999999","FALSE","FALSE"
"28","AT1G01430","0.999999999999991","FALSE","FALSE"
"109","AT1G02780","0.999999999999991","FALSE","FALSE"
"159","AT1G03600","0.999999999999991","FALSE","FALSE"
"404","AT1G07590","0.999999999999991","FALSE","FALSE"
"548","AT1G09690","0.999999999999991","FALSE","FALSE"
"565","AT1G09920","0.999999999999991","FALSE","FALSE"
"578","AT1G10090","0.999999999999991","FALSE","FALSE"
"932","AT1G16080","0.999999999999991","FALSE","FALSE"
"1145","AT1G19835","0.999999999999991","FALSE","FALSE"
"1244","AT1G21590","0.999999999999991","FALSE","FALSE"
"1348","AT1G23190","0.999999999999991","FALSE","FALSE"
"1364","AT1G23490","0.999999999999991","FALSE","FALSE"
"1373","AT1G23820","0.999999999999991","FALSE","FALSE"
"1657","AT1G29850","0.999999999999991","FALSE","FALSE"
"1723","AT1G30880","0.999999999999991","FALSE","FALSE"
"1742","AT1G31300","0.999999999999991","FALSE","FALSE"
"1843","AT1G33260","0.999999999999991","FALSE","FALSE"
"1978","AT1G42970","0.999999999999991","FALSE","FALSE"
"2072","AT1G47740","0.999999999999991","FALSE","FALSE"
"2079","AT1G47960","0.999999999999991","FALSE","FALSE"
"2220","AT1G50600","0.999999999999991","FALSE","FALSE"
"2498","AT1G55850","0.999999999999991","FALSE","FALSE"
"3284","AT1G72340","0.999999999999991","FALSE","FALSE"
