"","X","id","p_value","significant","significant_fdr"
"272",695,"AT2G37250",0.0648289559972808,FALSE,FALSE
"273",362,"AT1G65060",0.0663398338326745,FALSE,FALSE
"274",151,"AT1G20190",0.0663471213728775,FALSE,FALSE
"275",819,"AT3G08530",0.0669186376215275,FALSE,FALSE
"276",435,"AT1G73740",0.0671178787554709,FALSE,FALSE
"277",1060,"AT3G53410",0.0674051888273319,FALSE,FALSE
"278",1785,"AT5G58340",0.0674064361536936,FALSE,FALSE
"279",1127,"AT3G63170",0.0674090227327294,FALSE,FALSE
"280",1199,"AT4G14100",0.0674125354270615,FALSE,FALSE
"281",1693,"AT5G45410",0.0677093499311876,FALSE,FALSE
"282",1217,"AT4G16563",0.0680628925631368,FALSE,FALSE
"283",886,"AT3G16180",0.068116541769832,FALSE,FALSE
"284",1680,"AT5G44380",0.0681191238866891,FALSE,FALSE
"285",1291,"AT4G24660",0.0681196920524906,FALSE,FALSE
"286",644,"AT2G31090",0.0681220767390753,FALSE,FALSE
"287",950,"AT3G26500",0.0686436052639978,FALSE,FALSE
"288",29,"AT1G05000",0.0691028074769982,FALSE,FALSE
"289",1602,"AT5G25260",0.069283171346074,FALSE,FALSE
"290",1733,"AT5G51545",0.0694131528047063,FALSE,FALSE
"291",1216,"AT4G16442",0.0694137674788529,FALSE,FALSE
"292",387,"AT1G67630",0.0694216647239785,FALSE,FALSE
"293",1327,"AT4G29700",0.0697714702450666,FALSE,FALSE
"294",1079,"AT3G55500",0.0703998150138283,FALSE,FALSE
"295",778,"AT3G01280",0.0715128957162314,FALSE,FALSE
"296",1549,"AT5G16650",0.0735059807838987,FALSE,FALSE
"297",1605,"AT5G25930",0.0735070942541253,FALSE,FALSE
"298",481,"AT1G78460",0.0735086272625532,FALSE,FALSE
"299",230,"AT1G32090",0.0735156301589168,FALSE,FALSE
"300",1440,"AT5G03110",0.0738114499921291,FALSE,FALSE
"301",751,"AT2G44640",0.074195847484724,FALSE,FALSE
"302",1398,"AT4G37530",0.0750197577744099,FALSE,FALSE
"303",1832,"AT5G64460",0.0750202202589209,FALSE,FALSE
"304",631,"AT2G30140",0.0750223290227621,FALSE,FALSE
"305",253,"AT1G44350",0.0750229189845485,FALSE,FALSE
"306",856,"AT3G13120",0.0784242208711178,FALSE,FALSE
"307",1155,"AT4G03460",0.0784655072877385,FALSE,FALSE
"308",1203,"AT4G14740",0.0787386873493611,FALSE,FALSE
"309",371,"AT1G65730",0.0787391410926335,FALSE,FALSE
"310",772,"AT2G47800",0.0787431497006112,FALSE,FALSE
"311",958,"AT3G27750",0.0788913234110629,FALSE,FALSE
"312",140,"AT1G19330",0.0790505367891285,FALSE,FALSE
"313",1179,"AT4G10930",0.0795166868357975,FALSE,FALSE
"314",225,"AT1G31173",0.080260646178668,FALSE,FALSE
"315",48,"AT1G08090",0.0808537921457714,FALSE,FALSE
"316",343,"AT1G62430",0.0816079119108184,FALSE,FALSE
"317",417,"AT1G71220",0.0823286887128523,FALSE,FALSE
"318",910,"AT3G20770",0.0823313975579836,FALSE,FALSE
"319",128,"AT1G17850",0.0824877308072751,FALSE,FALSE
"320",1221,"AT4G17150",0.0824890726785667,FALSE,FALSE
"321",90,"AT1G14030",0.0824895884735306,FALSE,FALSE
"322",1621,"AT5G28770",0.0824895884742573,FALSE,FALSE
"323",800,"AT3G04450",0.0824975292313796,FALSE,FALSE
"324",195,"AT1G27760",0.082514871465948,FALSE,FALSE
"325",1004,"AT3G48195",0.0831739116386538,FALSE,FALSE
"326",1020,"AT3G50260",0.0831747503481263,FALSE,FALSE
"327",1634,"AT5G37490",0.0834716155650619,FALSE,FALSE
