"","X","id","p_value","significant","significant_fdr"
"15192",15192,"AT5G48220",0.00326695999683771,FALSE,FALSE
"1624",1624,"AT1G25390",0.00326911323602822,FALSE,FALSE
"8970",8970,"AT3G45040",0.00327261142744426,FALSE,FALSE
"2153",2153,"AT1G35112",0.00327434236232995,FALSE,FALSE
"8683",8683,"AT3G26950",0.00328310620514323,FALSE,FALSE
"11408",11408,"AT4G22010",0.00329055640993248,FALSE,FALSE
"982",982,"AT1G15125",0.00329344915258845,FALSE,FALSE
"5740",5740,"AT2G31840",0.00329511493347698,FALSE,FALSE
"10097",10097,"AT3G62650",0.00329794401137175,FALSE,FALSE
"15004",15004,"AT5G45260",0.0032981148629961,FALSE,FALSE
"13027",13027,"AT5G06060",0.00330954584336245,FALSE,FALSE
"4791",4791,"AT2G16660",0.00332210146752937,FALSE,FALSE
"10060",10060,"AT3G62030",0.00332241904494458,FALSE,FALSE
"10239",10239,"AT4G00950",0.00332588666792053,FALSE,FALSE
"2705",2705,"AT1G54090",0.00333493015613321,FALSE,FALSE
"5511",5511,"AT2G28470",0.0033355558180221,FALSE,FALSE
"3461",3461,"AT1G68540",0.00333876237345424,FALSE,FALSE
"15912",15912,"AT5G59000",0.0033471839274199,FALSE,FALSE
"3782",3782,"AT1G73260",0.00335569750476121,FALSE,FALSE
"14695",14695,"AT5G40550",0.00336090505471788,FALSE,FALSE
"4170",4170,"AT1G78830",0.00336394907828433,FALSE,FALSE
"10065",10065,"AT3G62110",0.00337092280784474,FALSE,FALSE
"13521",13521,"AT5G13730",0.00337629732723729,FALSE,FALSE
"5710",5710,"AT2G31380",0.00338473495354735,FALSE,FALSE
"5364",5364,"AT2G26240",0.00341963980824743,FALSE,FALSE
"1681",1681,"AT1G26660",0.0034271130280958,FALSE,FALSE
"2096",2096,"AT1G33400",0.00343315603130381,FALSE,FALSE
"2745",2745,"AT1G54710",0.0034386296284799,FALSE,FALSE
"11760",11760,"AT4G27230",0.00344150089936599,FALSE,FALSE
"11583",11583,"AT4G24570",0.00344339388352271,FALSE,FALSE
"13790",13790,"AT5G17760",0.00345063382395654,FALSE,FALSE
"655",655,"AT1G10340",0.00346444099252456,FALSE,FALSE
"3337",3337,"AT1G66700",0.00348475611271022,FALSE,FALSE
"10554",10554,"AT4G08180",0.00348547858967869,FALSE,FALSE
"3081",3081,"AT1G62305",0.0034855502791781,FALSE,FALSE
"16328",16328,"AT5G65130",0.00349633413853642,FALSE,FALSE
"9563",9563,"AT3G54440",0.00349744750976816,FALSE,FALSE
"16254",16254,"AT5G64190",0.00350087331459671,FALSE,FALSE
"2090",2090,"AT1G33300",0.00350195923851973,FALSE,FALSE
"11301",11301,"AT4G20110",0.00350489813699341,FALSE,FALSE
"1647",1647,"AT1G26150",0.00351573967629426,FALSE,FALSE
"6161",6161,"AT2G38170",0.00352352054351844,FALSE,FALSE
"5435",5435,"AT2G27310",0.00353315549552808,FALSE,FALSE
"14254",14254,"AT5G25040",0.00354391748526458,FALSE,FALSE
"5290",5290,"AT2G25100",0.00354419980740144,FALSE,FALSE
"2950",2950,"AT1G59870",0.0035481454857722,FALSE,FALSE
"3560",3560,"AT1G69900",0.0035520881610256,FALSE,FALSE
"8247",8247,"AT3G19930",0.00355245148077311,FALSE,FALSE
"5156",5156,"AT2G22650",0.0035543723640917,FALSE,FALSE
"1738",1738,"AT1G27500",0.00355554858078951,FALSE,FALSE
"2644",2644,"AT1G53200",0.00355557353073339,FALSE,FALSE
"8508",8508,"AT3G24090",0.00357831426611547,FALSE,FALSE
"2044",2044,"AT1G32460",0.00358059984954821,FALSE,FALSE
"7581",7581,"AT3G10850",0.00358577037079648,FALSE,FALSE
"9302",9302,"AT3G50910",0.00359277465236915,FALSE,FALSE
"3669",3669,"AT1G71710",0.0035990101247928,FALSE,FALSE
"7288",7288,"AT3G06483",0.00361266421293216,FALSE,FALSE
"16200",16200,"AT5G63500",0.00361800190629212,FALSE,FALSE
"4394",4394,"AT2G01980",0.00362348096991389,FALSE,FALSE
"14699",14699,"AT5G40640",0.0036308018730474,FALSE,FALSE
"1271",1271,"AT1G19450",0.0036333408959546,FALSE,FALSE
"10291",10291,"AT4G01710",0.00363656236976161,FALSE,FALSE
"2699",2699,"AT1G54010",0.00364875091980524,FALSE,FALSE
"14755",14755,"AT5G41580",0.00366398939443566,FALSE,FALSE
"2459",2459,"AT1G49990",0.00366712210514646,FALSE,FALSE
"4940",4940,"AT2G19130",0.00367518172290636,FALSE,FALSE
"12071",12071,"AT4G31770",0.00367999335717098,FALSE,FALSE
"3034",3034,"AT1G61370",0.00369292488586601,FALSE,FALSE
"14950",14950,"AT5G44416",0.00369711469189981,FALSE,FALSE
"4551",4551,"AT2G05260",0.00369935635068156,FALSE,FALSE
"3520",3520,"AT1G69370",0.00371692978801874,FALSE,FALSE
"14117",14117,"AT5G23060",0.00374220303129975,FALSE,FALSE
"1928",1928,"AT1G30590",0.00375649861094691,FALSE,FALSE
"9680",9680,"AT3G56040",0.00376653816338113,FALSE,FALSE
"15163",15163,"AT5G47730",0.00377456778141949,FALSE,FALSE
"3279",3279,"AT1G65520",0.00377716602694698,FALSE,FALSE
"14245",14245,"AT5G24850",0.0037838790205426,FALSE,FALSE
"366",366,"AT1G06430",0.00378416507034569,FALSE,FALSE
"7786",7786,"AT3G13610",0.00378666988912335,FALSE,FALSE
"15565",15565,"AT5G54160",0.00379221125712381,FALSE,FALSE
"15543",15543,"AT5G53750",0.00379859683993267,FALSE,FALSE
"3326",3326,"AT1G66480",0.00380392098021362,FALSE,FALSE
"1933",1933,"AT1G30640",0.00382145604769659,FALSE,FALSE
"307",307,"AT1G05460",0.00383039630894744,FALSE,FALSE
"2107",2107,"AT1G33600",0.00383706048450383,FALSE,FALSE
"10666",10666,"AT4G10500",0.00383849198046647,FALSE,FALSE
"7984",7984,"AT3G16240",0.00384193430966853,FALSE,FALSE
"2315",2315,"AT1G47310",0.00384357540037828,FALSE,FALSE
"11099",11099,"AT4G17050",0.00384822195593402,FALSE,FALSE
"4193",4193,"AT1G79080",0.0038556429029498,FALSE,FALSE
"13857",13857,"AT5G18750",0.0038613593547609,FALSE,FALSE
"12522",12522,"AT4G37920",0.00390309673180758,FALSE,FALSE
"1922",1922,"AT1G30520",0.00390890101307778,FALSE,FALSE
"12555",12555,"AT4G38400",0.00392798453836542,FALSE,FALSE
"4673",4673,"AT2G13175",0.00392846070746998,FALSE,FALSE
"1426",1426,"AT1G21750",0.00393316239213161,FALSE,FALSE
"3055",3055,"AT1G61780",0.00396033668074734,FALSE,FALSE
"14795",14795,"AT5G42150",0.0039658878370458,FALSE,FALSE
"3301",3301,"AT1G65960",0.00396664826770879,FALSE,FALSE
"1221",1221,"AT1G18650",0.00396863365876063,FALSE,FALSE
"3003",3003,"AT1G60940",0.00397021844570646,FALSE,FALSE
"4210",4210,"AT1G79410",0.00397380700668304,FALSE,FALSE
"9902",9902,"AT3G59570",0.00397974453159022,FALSE,FALSE
"6372",6372,"AT2G40860",0.00398378046672434,FALSE,FALSE
"6160",6160,"AT2G38140",0.00398665706999127,FALSE,FALSE
"4435",4435,"AT2G02810",0.00399303027534047,FALSE,FALSE
"13342",13342,"AT5G11000",0.00399455531074298,FALSE,FALSE
"12402",12402,"AT4G36220",0.00400062280422277,FALSE,FALSE
"11407",11407,"AT4G22000",0.00401471412197385,FALSE,FALSE
"4169",4169,"AT1G78820",0.00403114407458849,FALSE,FALSE
"16170",16170,"AT5G63050",0.00404113886626448,FALSE,FALSE
"11711",11711,"AT4G26530",0.00406853545996954,FALSE,FALSE
"4080",4080,"AT1G77480",0.00407193866923628,FALSE,FALSE
"395",395,"AT1G06780",0.0040721557860394,FALSE,FALSE
"6797",6797,"AT2G46800",0.00407344719374017,FALSE,FALSE
"7615",7615,"AT3G11340",0.00408012500199092,FALSE,FALSE
"12444",12444,"AT4G36840",0.00408319397282559,FALSE,FALSE
"14754",14754,"AT5G41560",0.00408657070279669,FALSE,FALSE
"5764",5764,"AT2G32200",0.00412190714122592,FALSE,FALSE
"5289",5289,"AT2G25080",0.00412234324982162,FALSE,FALSE
"685",685,"AT1G10700",0.00413362006385884,FALSE,FALSE
"12325",12325,"AT4G35160",0.00414921729698713,FALSE,FALSE
"5663",5663,"AT2G30766",0.0041708853004771,FALSE,FALSE
"12001",12001,"AT4G30780",0.00418287428078936,FALSE,FALSE
"7357",7357,"AT3G07360",0.00419608054424283,FALSE,FALSE
"15052",15052,"AT5G46110",0.00420810086161303,FALSE,FALSE
"11450",11450,"AT4G22756",0.00422694970775211,FALSE,FALSE
"9157",9157,"AT3G48530",0.00423497227358197,FALSE,FALSE
"5685",5685,"AT2G31070",0.0042382146320645,FALSE,FALSE
"6635",6635,"AT2G44640",0.00429874412158697,FALSE,FALSE
"6926",6926,"AT3G01540",0.00430555903793198,FALSE,FALSE
"13040",13040,"AT5G06265",0.00430698615332842,FALSE,FALSE
"12055",12055,"AT4G31500",0.00430766963590628,FALSE,FALSE
"1959",1959,"AT1G31150",0.00431443192611369,FALSE,FALSE
"10256",10256,"AT4G01130",0.00432051987490094,FALSE,FALSE
"2803",2803,"AT1G55670",0.00434664063798164,FALSE,FALSE
"6692",6692,"AT2G45470",0.00435234890168511,FALSE,FALSE
"5845",5845,"AT2G33430",0.00436881579186079,FALSE,FALSE
"6852",6852,"AT2G47650",0.00437146021239072,FALSE,FALSE
"7029",7029,"AT3G02880",0.0043761604460094,FALSE,FALSE
"11945",11945,"AT4G29950",0.00438208382984357,FALSE,FALSE
"1456",1456,"AT1G22280",0.00438619582059029,FALSE,FALSE
"8441",8441,"AT3G23020",0.00438962846164381,FALSE,FALSE
"16066",16066,"AT5G61460",0.00439008547750505,FALSE,FALSE
"6959",6959,"AT3G02030",0.00439073886199995,FALSE,FALSE
"15279",15279,"AT5G49555",0.00439197919217857,FALSE,FALSE
"10422",10422,"AT4G03450",0.00439321867826215,FALSE,FALSE
"6421",6421,"AT2G41540",0.00439699332061199,FALSE,FALSE
"621",621,"AT1G09900",0.00440290055536553,FALSE,FALSE
"375",375,"AT1G06520",0.00441134638216316,FALSE,FALSE
"2066",2066,"AT1G32900",0.00442181104969948,FALSE,FALSE
"13674",13674,"AT5G16140",0.00442220308814741,FALSE,FALSE
"5868",5868,"AT2G33735",0.0044233771963226,FALSE,FALSE
"5232",5232,"AT2G23985",0.00443504322646799,FALSE,FALSE
"2062",2062,"AT1G32760",0.00443534738586363,FALSE,FALSE
"14541",14541,"AT5G37290",0.00444355948958841,FALSE,FALSE
"14316",14316,"AT5G26220",0.00445450915123944,FALSE,FALSE
"2639",2639,"AT1G53120",0.00445704434986632,FALSE,FALSE
"14835",14835,"AT5G42825",0.0044583776076917,FALSE,FALSE
"9478",9478,"AT3G53260",0.00446484863267789,FALSE,FALSE
"1052",1052,"AT1G16060",0.0044692966734777,FALSE,FALSE
"14558",14558,"AT5G37590",0.00447955963058891,FALSE,FALSE
"2378",2378,"AT1G48520",0.0044867043203463,FALSE,FALSE
"4404",4404,"AT2G02100",0.00450628429737306,FALSE,FALSE
"2636",2636,"AT1G53090",0.0045190756493341,FALSE,FALSE
"4726",4726,"AT2G15090",0.00452248241170908,FALSE,FALSE
"5769",5769,"AT2G32240",0.00455325789320473,FALSE,FALSE
"10061",10061,"AT3G62060",0.00455459542661101,FALSE,FALSE
"14413",14413,"AT5G28150",0.00457181477914383,FALSE,FALSE
"4137",4137,"AT1G78280",0.00458872798581219,FALSE,FALSE
"8755",8755,"AT3G28050",0.00459612199116316,FALSE,FALSE
"13039",13039,"AT5G06260",0.00459904574797834,FALSE,FALSE
"9684",9684,"AT3G56080",0.00459958622462865,FALSE,FALSE
"7849",7849,"AT3G14415",0.00461489643534759,FALSE,FALSE
"8989",8989,"AT3G45600",0.004616071783121,FALSE,FALSE
"2917",2917,"AT1G58340",0.00464308398888656,FALSE,FALSE
"2106",2106,"AT1G33590",0.00464497843829714,FALSE,FALSE
"14320",14320,"AT5G26340",0.00464797990046597,FALSE,FALSE
"9636",9636,"AT3G55420",0.00465928319177641,FALSE,FALSE
"3874",3874,"AT1G74520",0.00466002665836565,FALSE,FALSE
"2349",2349,"AT1G48100",0.00466038395990671,FALSE,FALSE
"8512",8512,"AT3G24140",0.00466103521235807,FALSE,FALSE
"13644",13644,"AT5G15730",0.00467584468145731,FALSE,FALSE
"4142",4142,"AT1G78410",0.00468050559550685,FALSE,FALSE
"1486",1486,"AT1G22690",0.00469773269424788,FALSE,FALSE
"8941",8941,"AT3G44450",0.0047052958375743,FALSE,FALSE
"9876",9876,"AT3G59080",0.00471818858312507,FALSE,FALSE
"5664",5664,"AT2G30770",0.00472521688776513,FALSE,FALSE
"1525",1525,"AT1G23170",0.00473751632358247,FALSE,FALSE
"3599",3599,"AT1G70530",0.00476665151168384,FALSE,FALSE
"2369",2369,"AT1G48380",0.0047729722000207,FALSE,FALSE
"8176",8176,"AT3G18950",0.00477436082762721,FALSE,FALSE
"10640",10640,"AT4G10040",0.0047754758210984,FALSE,FALSE
"11488",11488,"AT4G23290",0.00477553265282155,FALSE,FALSE
"9170",9170,"AT3G48720",0.00478683265081379,FALSE,FALSE
"14692",14692,"AT5G40520",0.00480321849489109,FALSE,FALSE
"9171",9171,"AT3G48730",0.00481007731340123,FALSE,FALSE
"13319",13319,"AT5G10740",0.00483091221040099,FALSE,FALSE
"8230",8230,"AT3G19720",0.00483792322750568,FALSE,FALSE
"11673",11673,"AT4G25900",0.00483833095354442,FALSE,FALSE
"1294",1294,"AT1G19800",0.00485537561921009,FALSE,FALSE
"996",996,"AT1G15290",0.00485657425339045,FALSE,FALSE
"1541",1541,"AT1G23440",0.0048906092833555,FALSE,FALSE
"8937",8937,"AT3G44370",0.00489401778558282,FALSE,FALSE
"7436",7436,"AT3G08800",0.00490287978644334,FALSE,FALSE
"5002",5002,"AT2G20180",0.00490439305842619,FALSE,FALSE
"168",168,"AT1G03430",0.00491912547751701,FALSE,FALSE
"122",122,"AT1G02740",0.00492592617509592,FALSE,FALSE
"13487",13487,"AT5G13320",0.00494871527960783,FALSE,FALSE
"5121",5121,"AT2G21970",0.00495269600442281,FALSE,FALSE
"11206",11206,"AT4G18520",0.00495365521239266,FALSE,FALSE
"5221",5221,"AT2G23810",0.00495812653059106,FALSE,FALSE
"12866",12866,"AT5G03650",0.00496338086246516,FALSE,FALSE
"4237",4237,"AT1G79700",0.00497681326325428,FALSE,FALSE
"16107",16107,"AT5G62150",0.00498226313220698,FALSE,FALSE
"5854",5854,"AT2G33530",0.00500345342184961,FALSE,FALSE
"10241",10241,"AT4G00970",0.0050040557973949,FALSE,FALSE
"13091",13091,"AT5G07010",0.00501572979604336,FALSE,FALSE
"3839",3839,"AT1G74020",0.00502413131753486,FALSE,FALSE
"7896",7896,"AT3G15110",0.00502867284171783,FALSE,FALSE
"6481",6481,"AT2G42370",0.00503057252189253,FALSE,FALSE
"2671",2671,"AT1G53540",0.00503059250616543,FALSE,FALSE
"12183",12183,"AT4G33220",0.00503249737493508,FALSE,FALSE
"10517",10517,"AT4G05631",0.00503395390263926,FALSE,FALSE
"2751",2751,"AT1G54830",0.00507713967375984,FALSE,FALSE
"11107",11107,"AT4G17150",0.00509712666365989,FALSE,FALSE
"8089",8089,"AT3G17790",0.00510255423750601,FALSE,FALSE
"7327",7327,"AT3G06980",0.00511050086118416,FALSE,FALSE
"14838",14838,"AT5G42860",0.00512554400203048,FALSE,FALSE
"5648",5648,"AT2G30550",0.00512890686564217,FALSE,FALSE
"7871",7871,"AT3G14810",0.00514046988509446,FALSE,FALSE
"9955",9955,"AT3G60370",0.00514923455052149,FALSE,FALSE
"6755",6755,"AT2G46270",0.00516079643432991,FALSE,FALSE
"11205",11205,"AT4G18480",0.00516249733770352,FALSE,FALSE
"4879",4879,"AT2G18020",0.00516560886220439,FALSE,FALSE
"10623",10623,"AT4G09670",0.00517246209877151,FALSE,FALSE
"1066",1066,"AT1G16280",0.00517861681744179,FALSE,FALSE
"16236",16236,"AT5G63990",0.00518345244139866,FALSE,FALSE
"7401",7401,"AT3G07890",0.00518935986019898,FALSE,FALSE
"7909",7909,"AT3G15300",0.00519243260193479,FALSE,FALSE
"2682",2682,"AT1G53700",0.00519287947015406,FALSE,FALSE
"13328",13328,"AT5G10820",0.00520110184863351,FALSE,FALSE
"7214",7214,"AT3G05580",0.00523074534122652,FALSE,FALSE
"7652",7652,"AT3G11820",0.00527588037823404,FALSE,FALSE
"5519",5519,"AT2G28570",0.00527993841901504,FALSE,FALSE
"15032",15032,"AT5G45660",0.00529155334764215,FALSE,FALSE
"9074",9074,"AT3G47340",0.00529166393405184,FALSE,FALSE
"14187",14187,"AT5G24060",0.00529389735533939,FALSE,FALSE
"15692",15692,"AT5G55960",0.00529408070722617,FALSE,FALSE
"3646",3646,"AT1G71180",0.00533582290802294,FALSE,FALSE
"3139",3139,"AT1G63350",0.00534800986508597,FALSE,FALSE
"14995",14995,"AT5G45060",0.00537618308798456,FALSE,FALSE
"12541",12541,"AT4G38200",0.00538298646345767,FALSE,FALSE
"14019",14019,"AT5G20935",0.00539108298513008,FALSE,FALSE
"5129",5129,"AT2G22170",0.00539228625712145,FALSE,FALSE
"12058",12058,"AT4G31530",0.00539508001284507,FALSE,FALSE
"12895",12895,"AT5G04140",0.00539675652155323,FALSE,FALSE
"9760",9760,"AT3G57180",0.00539895986597958,FALSE,FALSE
"6887",6887,"AT2G48120",0.00540332521933235,FALSE,FALSE
"4140",4140,"AT1G78370",0.00541616805579633,FALSE,FALSE
"16474",16474,"AT5G67030",0.00542080056281445,FALSE,FALSE
"9567",9567,"AT3G54500",0.00542648316696652,FALSE,FALSE
"9975",9975,"AT3G60690",0.00543630042223001,FALSE,FALSE
"4075",4075,"AT1G77420",0.00544566211460811,FALSE,FALSE
"9651",9651,"AT3G55610",0.00545163949368412,FALSE,FALSE
"3813",3813,"AT1G73740",0.00546743337073416,FALSE,FALSE
"5759",5759,"AT2G32140",0.00546771751040896,FALSE,FALSE
"3519",3519,"AT1G69360",0.00547032862259417,FALSE,FALSE
"1078",1078,"AT1G16460",0.00547361519242545,FALSE,FALSE
"2584",2584,"AT1G52240",0.0055106283268103,FALSE,FALSE
"9412",9412,"AT3G52380",0.00551484800608255,FALSE,FALSE
"8158",8158,"AT3G18690",0.00554875694990471,FALSE,FALSE
"3596",3596,"AT1G70505",0.0055615529198446,FALSE,FALSE
"10616",10616,"AT4G09560",0.00557268360063408,FALSE,FALSE
"12460",12460,"AT4G37020",0.00557867947998601,FALSE,FALSE
"14721",14721,"AT5G40970",0.00558624058277289,FALSE,FALSE
"12795",12795,"AT5G02710",0.00559145488431586,FALSE,FALSE
"6984",6984,"AT3G02320",0.00559371356663123,FALSE,FALSE
"7509",7509,"AT3G09860",0.00559777707576682,FALSE,FALSE
"15936",15936,"AT5G59430",0.00560012577388519,FALSE,FALSE
"15455",15455,"AT5G52420",0.00561571000184558,FALSE,FALSE
"8689",8689,"AT3G27020",0.00562729193257982,FALSE,FALSE
"5354",5354,"AT2G26080",0.00568202584622228,FALSE,FALSE
"5253",5253,"AT2G24280",0.00568702174306713,FALSE,FALSE
"10994",10994,"AT4G15790",0.00569534163049278,FALSE,FALSE
"3562",3562,"AT1G69930",0.00572188850068533,FALSE,FALSE
"4883",4883,"AT2G18090",0.00572622047088542,FALSE,FALSE
"15724",15724,"AT5G56380",0.00572791185033492,FALSE,FALSE
"1306",1306,"AT1G19990",0.00572815065246686,FALSE,FALSE
"15812",15812,"AT5G57700",0.00573228296363984,FALSE,FALSE
"11295",11295,"AT4G20010",0.00573357382652338,FALSE,FALSE
"644",644,"AT1G10170",0.00573643998350226,FALSE,FALSE
"7500",7500,"AT3G09740",0.00575099832260419,FALSE,FALSE
"14381",14381,"AT5G27560",0.00575873712251635,FALSE,FALSE
"691",691,"AT1G10830",0.00575994728471906,FALSE,FALSE
"6708",6708,"AT2G45695",0.00577891780374555,FALSE,FALSE
"7498",7498,"AT3G09720",0.00578632604205436,FALSE,FALSE
"453",453,"AT1G07630",0.00579083165059965,FALSE,FALSE
"491",491,"AT1G08130",0.00579207363307825,FALSE,FALSE
"10315",10315,"AT4G02020",0.00580255949000796,FALSE,FALSE
"14006",14006,"AT5G20700",0.00580259521420648,FALSE,FALSE
"6995",6995,"AT3G02490",0.00581078811586062,FALSE,FALSE
"16088",16088,"AT5G61830",0.00581323029890397,FALSE,FALSE
"9970",9970,"AT3G60600",0.00582071009052682,FALSE,FALSE
"236",236,"AT1G04480",0.00582850110101941,FALSE,FALSE
"13966",13966,"AT5G20110",0.00583925764238707,FALSE,FALSE
"8415",8415,"AT3G22600",0.00584030097607294,FALSE,FALSE
"16497",16497,"AT5G67310",0.00584179236206795,FALSE,FALSE
"6976",6976,"AT3G02210",0.0058556506272255,FALSE,FALSE
"15164",15164,"AT5G47740",0.00585769052126095,FALSE,FALSE
"14989",14989,"AT5G45000",0.00587417172272793,FALSE,FALSE
"14268",14268,"AT5G25220",0.00588130379678624,FALSE,FALSE
"6316",6316,"AT2G40130",0.00588211251014787,FALSE,FALSE
"13272",13272,"AT5G10060",0.00588335187610069,FALSE,FALSE
"11842",11842,"AT4G28360",0.00590211615758471,FALSE,FALSE
"13561",13561,"AT5G14320",0.00590427003615571,FALSE,FALSE
"11578",11578,"AT4G24520",0.00591150123346018,FALSE,FALSE
"8654",8654,"AT3G26570",0.00592935883508125,FALSE,FALSE
"15511",15511,"AT5G53220",0.00593158177060521,FALSE,FALSE
"7115",7115,"AT3G04120",0.00594150455969684,FALSE,FALSE
"12242",12242,"AT4G34060",0.00594668284977737,FALSE,FALSE
"11820",11820,"AT4G28025",0.00597965681647267,FALSE,FALSE
"4821",4821,"AT2G17220",0.00599526491603092,FALSE,FALSE
"9042",9042,"AT3G46630",0.00599866444112857,FALSE,FALSE
"2440",2440,"AT1G49660",0.00600191057082921,FALSE,FALSE
"1677",1677,"AT1G26620",0.00602453295506429,FALSE,FALSE
"7222",7222,"AT3G05675",0.00604188549347948,FALSE,FALSE
"8379",8379,"AT3G22121",0.0060428156284724,FALSE,FALSE
"15629",15629,"AT5G55020",0.00604580293041724,FALSE,FALSE
"12857",12857,"AT5G03495",0.00605022077511756,FALSE,FALSE
"9513",9513,"AT3G53750",0.00605072068007097,FALSE,FALSE
"11865",11865,"AT4G28703",0.00605656953873939,FALSE,FALSE
"9194",9194,"AT3G49120",0.00606513607076708,FALSE,FALSE
"2940",2940,"AT1G59660",0.00608031179936795,FALSE,FALSE
"9163",9163,"AT3G48640",0.00608713103754926,FALSE,FALSE
"12954",12954,"AT5G04980",0.0060877889152366,FALSE,FALSE
"2082",2082,"AT1G33170",0.00608825676778113,FALSE,FALSE
"12254",12254,"AT4G34180",0.00613620781461068,FALSE,FALSE
"5144",5144,"AT2G22450",0.00613992246214956,FALSE,FALSE
"7010",7010,"AT3G02660",0.00614990823536661,FALSE,FALSE
"10373",10373,"AT4G02730",0.00615940830372522,FALSE,FALSE
"14176",14176,"AT5G23870",0.00618213902222082,FALSE,FALSE
"10944",10944,"AT4G15070",0.00619066164329918,FALSE,FALSE
"14573",14573,"AT5G37930",0.00619631381854031,FALSE,FALSE
"10849",10849,"AT4G13800",0.00620467182444391,FALSE,FALSE
"11621",11621,"AT4G25110",0.00622704413889833,FALSE,FALSE
"14223",14223,"AT5G24570",0.00624205739192176,FALSE,FALSE
"16363",16363,"AT5G65600",0.00627120563941737,FALSE,FALSE
"14105",14105,"AT5G22860",0.00629419914408069,FALSE,FALSE
"5146",5146,"AT2G22475",0.00633540433766915,FALSE,FALSE
"16505",16505,"AT5G67385",0.00634388153812702,FALSE,FALSE
"7516",7516,"AT3G09980",0.00635343055462686,FALSE,FALSE
"12380",12380,"AT4G35920",0.00635873779470464,FALSE,FALSE
"11228",11228,"AT4G18890",0.00640009110130734,FALSE,FALSE
"5476",5476,"AT2G27960",0.00646885568751714,FALSE,FALSE
"13478",13478,"AT5G13210",0.00647252636467411,FALSE,FALSE
"14373",14373,"AT5G27430",0.00647798592254255,FALSE,FALSE
"10669",10669,"AT4G10590",0.00648315215199397,FALSE,FALSE
"11121",11121,"AT4G17360",0.00648351268671733,FALSE,FALSE
"11421",11421,"AT4G22285",0.00648370600363611,FALSE,FALSE
"2973",2973,"AT1G60420",0.00649657547071977,FALSE,FALSE
"9466",9466,"AT3G53120",0.00655007440061653,FALSE,FALSE
"5606",5606,"AT2G29995",0.00656432155427072,FALSE,FALSE
"7641",7641,"AT3G11690",0.00657161510636377,FALSE,FALSE
"5281",5281,"AT2G24850",0.00660100565040624,FALSE,FALSE
"1436",1436,"AT1G21930",0.00660918215015347,FALSE,FALSE
"16192",16192,"AT5G63410",0.0066094310863229,FALSE,FALSE
"15360",15360,"AT5G50950",0.00663996813434139,FALSE,FALSE
"3230",3230,"AT1G64760",0.00664426665694953,FALSE,FALSE
"6679",6679,"AT2G45250",0.00665462939373044,FALSE,FALSE
"11286",11286,"AT4G19870",0.00665984182256809,FALSE,FALSE
"14662",14662,"AT5G39980",0.00666022462619518,FALSE,FALSE
"12326",12326,"AT4G35165",0.00667440307582334,FALSE,FALSE
"13425",13425,"AT5G12140",0.00667581462154666,FALSE,FALSE
"16043",16043,"AT5G61140",0.0066774407744159,FALSE,FALSE
"8455",8455,"AT3G23300",0.00669196234409989,FALSE,FALSE
"714",714,"AT1G11200",0.00672086697132992,FALSE,FALSE
"1876",1876,"AT1G29910",0.00673295406810746,FALSE,FALSE
"12556",12556,"AT4G38410",0.00673329240609518,FALSE,FALSE
"7835",7835,"AT3G14220",0.00676180881382548,FALSE,FALSE
"5912",5912,"AT2G34510",0.00676996637894757,FALSE,FALSE
"5324",5324,"AT2G25625",0.00678295574882132,FALSE,FALSE
"11323",11323,"AT4G20760",0.00680198418061528,FALSE,FALSE
"4386",4386,"AT2G01870",0.0068046309612193,FALSE,FALSE
"1535",1535,"AT1G23310",0.00680515925114557,FALSE,FALSE
"15974",15974,"AT5G59910",0.00682622739035237,FALSE,FALSE
"3734",3734,"AT1G72610",0.00683610830340041,FALSE,FALSE
"10055",10055,"AT3G61970",0.0068405975783483,FALSE,FALSE
"6821",6821,"AT2G47220",0.00684066614320438,FALSE,FALSE
"12532",12532,"AT4G38060",0.00684319419922611,FALSE,FALSE
"15842",15842,"AT5G58120",0.00686638969579306,FALSE,FALSE
"8850",8850,"AT3G31440",0.00688247124806656,FALSE,FALSE
"3435",3435,"AT1G68130",0.00688874726689565,FALSE,FALSE
"3388",3388,"AT1G67520",0.00692105604367391,FALSE,FALSE
"13208",13208,"AT5G08650",0.00692278867856066,FALSE,FALSE
"10306",10306,"AT4G01920",0.00692580739245982,FALSE,FALSE
"14741",14741,"AT5G41240",0.00692611272347288,FALSE,FALSE
"13773",13773,"AT5G17520",0.00692656725154715,FALSE,FALSE
"8169",8169,"AT3G18830",0.00694221113197716,FALSE,FALSE
"1302",1302,"AT1G19950",0.00695420825215942,FALSE,FALSE
"9197",9197,"AT3G49170",0.00695645203753959,FALSE,FALSE
"16095",16095,"AT5G61930",0.00695692143473826,FALSE,FALSE
"7922",7922,"AT3G15400",0.00695710338951197,FALSE,FALSE
"11701",11701,"AT4G26400",0.00695853924116901,FALSE,FALSE
"12229",12229,"AT4G33930",0.0069587912176071,FALSE,FALSE
"12673",12673,"AT4G39970",0.00698559984600057,FALSE,FALSE
"9452",9452,"AT3G52920",0.00700656243057434,FALSE,FALSE
"7453",7453,"AT3G09000",0.00700927325020542,FALSE,FALSE
"14602",14602,"AT5G38640",0.0070125830370825,FALSE,FALSE
"9370",9370,"AT3G51850",0.00701465122031562,FALSE,FALSE
"3253",3253,"AT1G65070",0.00702635672098853,FALSE,FALSE
"628",628,"AT1G09970",0.00703206705763291,FALSE,FALSE
