"","X","id","p_value","significant","significant_fdr"
"4208",4208,"AT1G79470",0.18333600899164,FALSE,TRUE
"5856",5856,"AT2G33620",0.183356116045466,FALSE,TRUE
"13392",13392,"AT5G11930",0.183415409356924,FALSE,TRUE
"388",388,"AT1G06720",0.183709418646465,FALSE,TRUE
"2788",2788,"AT1G55520",0.183770619560762,FALSE,TRUE
"10095",10095,"AT3G62840",0.183779409104024,FALSE,TRUE
"7633",7633,"AT3G11730",0.183811615542315,FALSE,TRUE
"6375",6375,"AT2G40980",0.183825235108888,FALSE,TRUE
"6135",6135,"AT2G37890",0.183827969559303,FALSE,TRUE
"9189",9189,"AT3G49250",0.183832288782426,FALSE,TRUE
"5548",5548,"AT2G29140",0.184383839993225,FALSE,TRUE
"36",36,"AT1G01490",0.184390728226658,FALSE,TRUE
"14866",14866,"AT5G43560",0.18463452816159,FALSE,TRUE
"13940",13940,"AT5G20010",0.184700484351184,FALSE,TRUE
"6766",6766,"AT2G46540",0.184878361728356,FALSE,TRUE
"1318",1318,"AT1G20225",0.184921913182051,FALSE,TRUE
"4941",4941,"AT2G19270",0.184984380905607,FALSE,TRUE
"13601",13601,"AT5G15270",0.185136619842614,FALSE,TRUE
"2342",2342,"AT1G48050",0.185139446358199,FALSE,TRUE
"7065",7065,"AT3G03600",0.18515210112559,FALSE,TRUE
"7010",7010,"AT3G02790",0.185221162052435,FALSE,TRUE
"2180",2180,"AT1G36050",0.185296216694657,FALSE,TRUE
"12045",12045,"AT4G31570",0.185409381196541,FALSE,TRUE
"15150",15150,"AT5G47770",0.185428781431955,FALSE,TRUE
"14060",14060,"AT5G22480",0.185540581355325,FALSE,TRUE
"4075",4075,"AT1G77500",0.185901341580493,FALSE,TRUE
"15670",15670,"AT5G55910",0.186008684001865,FALSE,TRUE
"16257",16257,"AT5G64430",0.186021674309434,FALSE,TRUE
"15604",15604,"AT5G54910",0.186098948455799,FALSE,TRUE
"15695",15695,"AT5G56230",0.186153247328669,FALSE,TRUE
"12770",12770,"AT5G02550",0.186153987418291,FALSE,TRUE
"10168",10168,"AT4G00200",0.186156677193266,FALSE,TRUE
"16134",16134,"AT5G62820",0.186163271563703,FALSE,TRUE
"12428",12428,"AT4G36860",0.186475057341655,FALSE,TRUE
"7729",7729,"AT3G13062",0.18648862085754,FALSE,TRUE
"15533",15533,"AT5G53870",0.186496584678648,FALSE,TRUE
"15839",15839,"AT5G58300",0.186560292925932,FALSE,TRUE
"3853",3853,"AT1G74320",0.186571050636687,FALSE,TRUE
"3146",3146,"AT1G63640",0.186708406126326,FALSE,TRUE
"8100",8100,"AT3G18070",0.186735518508587,FALSE,TRUE
"6300",6300,"AT2G40070",0.186739983013754,FALSE,TRUE
"9312",9312,"AT3G51260",0.186814701257582,FALSE,TRUE
"13809",13809,"AT5G18360",0.187030208931596,FALSE,TRUE
"364",364,"AT1G06450",0.187038817751983,FALSE,TRUE
"1949",1949,"AT1G30970",0.18707344989567,FALSE,TRUE
"9041",9041,"AT3G46870",0.187318885195539,FALSE,TRUE
"10775",10775,"AT4G12760",0.187321582651263,FALSE,TRUE
"2406",2406,"AT1G49180",0.187342531956825,FALSE,TRUE
"16179",16179,"AT5G63460",0.187370267120143,FALSE,TRUE
"14883",14883,"AT5G43800",0.18737827810132,FALSE,TRUE
"15797",15797,"AT5G57740",0.187476612151665,FALSE,TRUE
"14977",14977,"AT5G45050",0.187482973034393,FALSE,TRUE
"13469",13469,"AT5G13310",0.187587816261109,FALSE,TRUE
"7006",7006,"AT3G02750",0.187806106321456,FALSE,TRUE
"7329",7329,"AT3G07190",0.187908385995566,FALSE,TRUE
"926",926,"AT1G14440",0.18804297682794,FALSE,TRUE
"13198",13198,"AT5G08740",0.188122713516104,FALSE,TRUE
"15582",15582,"AT5G54640",0.188126675340072,FALSE,TRUE
"10890",10890,"AT4G14520",0.188189935903604,FALSE,TRUE
"10029",10029,"AT3G61770",0.188348020749477,FALSE,TRUE
"16440",16440,"AT5G66770",0.18853707501304,FALSE,TRUE
"9533",9533,"AT3G54200",0.188538354356401,FALSE,TRUE
"14974",14974,"AT5G45020",0.188817874631636,FALSE,TRUE
"13936",13936,"AT5G19960",0.188897079154839,FALSE,TRUE
"16330",16330,"AT5G65410",0.188909178480341,FALSE,TRUE
"928",928,"AT1G14460",0.188974894182302,FALSE,TRUE
"14799",14799,"AT5G42530",0.18899925410278,FALSE,TRUE
"14102",14102,"AT5G23080",0.189122179622053,FALSE,TRUE
"83",83,"AT1G02140",0.189234193830853,FALSE,TRUE
"3",3,"AT1G01030",0.189323314462398,FALSE,TRUE
"2853",2853,"AT1G56423",0.189373737915723,FALSE,TRUE
"6295",6295,"AT2G39990",0.189473537055779,FALSE,TRUE
"395",395,"AT1G06820",0.189513255460552,FALSE,TRUE
"15497",15497,"AT5G53300",0.189535857558379,FALSE,TRUE
"6175",6175,"AT2G38450",0.189772124659397,FALSE,TRUE
"4337",4337,"AT2G01220",0.189820725020494,FALSE,TRUE
"1790",1790,"AT1G28350",0.189955876162868,FALSE,TRUE
"9258",9258,"AT3G50500",0.19008133821836,FALSE,TRUE
"1505",1505,"AT1G22930",0.190105026096131,FALSE,TRUE
"11539",11539,"AT4G24210",0.190144626008624,FALSE,TRUE
"11046",11046,"AT4G16580",0.190248714504074,FALSE,TRUE
"1243",1243,"AT1G19100",0.190280897474238,FALSE,TRUE
"13602",13602,"AT5G15280",0.19049742253432,FALSE,TRUE
"13975",13975,"AT5G20510",0.190738628375196,FALSE,TRUE
"5944",5944,"AT2G35110",0.190928273447615,FALSE,TRUE
"2172",2172,"AT1G35670",0.190988909757611,FALSE,TRUE
"8258",8258,"AT3G20300",0.19110388107175,FALSE,TRUE
"298",298,"AT1G05360",0.191151017598556,FALSE,TRUE
"5566",5566,"AT2G29450",0.191152391434664,FALSE,TRUE
"1602",1602,"AT1G24610",0.191159935531921,FALSE,TRUE
"3495",3495,"AT1G69080",0.19123403837065,FALSE,TRUE
"1783",1783,"AT1G28270",0.191390512340355,FALSE,TRUE
"5584",5584,"AT2G29670",0.191399523878936,FALSE,TRUE
"5179",5179,"AT2G23100",0.191401263028883,FALSE,TRUE
"1525",1525,"AT1G23200",0.191403823150103,FALSE,TRUE
"2245",2245,"AT1G43790",0.191419511801069,FALSE,TRUE
"10421",10421,"AT4G03920",0.191421342162778,FALSE,TRUE
"9625",9625,"AT3G55440",0.191500537298342,FALSE,TRUE
"9621",9621,"AT3G55400",0.191562234880779,FALSE,TRUE
"10657",10657,"AT4G10610",0.191593453809118,FALSE,TRUE
"15589",15589,"AT5G54730",0.191774868303058,FALSE,TRUE
"14735",14735,"AT5G41480",0.191960402035146,FALSE,TRUE
"15948",15948,"AT5G59800",0.192044919528312,FALSE,TRUE
"10827",10827,"AT4G13640",0.192051250429294,FALSE,TRUE
"15159",15159,"AT5G47860",0.192068787496414,FALSE,TRUE
"8205",8205,"AT3G19553",0.192079026341853,FALSE,TRUE
"3838",3838,"AT1G74088",0.192090036584533,FALSE,TRUE
"8857",8857,"AT3G42050",0.192117263805627,FALSE,TRUE
"569",569,"AT1G09230",0.192123622978257,FALSE,TRUE
"7206",7206,"AT3G05640",0.192152917533138,FALSE,TRUE
"3066",3066,"AT1G62085",0.192224505128744,FALSE,TRUE
"14063",14063,"AT5G22520",0.192270900349051,FALSE,TRUE
"15333",15333,"AT5G50780",0.192272870168616,FALSE,TRUE
"14842",14842,"AT5G43130",0.192307124731226,FALSE,TRUE
"13869",13869,"AT5G19150",0.192318586414751,FALSE,TRUE
"16288",16288,"AT5G64830",0.192320832734334,FALSE,TRUE
"13170",13170,"AT5G08430",0.192351778187337,FALSE,TRUE
"5873",5873,"AT2G33880",0.192421123963745,FALSE,TRUE
"11456",11456,"AT4G23130",0.192572780655181,FALSE,TRUE
"1590",1590,"AT1G24360",0.192606494190958,FALSE,TRUE
"14028",14028,"AT5G21970",0.192691857023024,FALSE,TRUE
"10288",10288,"AT4G01895",0.192924313142176,FALSE,TRUE
"13387",13387,"AT5G11880",0.193017388165231,FALSE,TRUE
"12395",12395,"AT4G36420",0.193023194650598,FALSE,TRUE
"11232",11232,"AT4G19140",0.193401856733863,FALSE,TRUE
"14023",14023,"AT5G21900",0.193458088439672,FALSE,TRUE
"3554",3554,"AT1G69910",0.193462185270425,FALSE,TRUE
"11522",11522,"AT4G23980",0.193494182697135,FALSE,TRUE
"5590",5590,"AT2G29760",0.193566562604007,FALSE,TRUE
"14455",14455,"AT5G35116",0.193572333185962,FALSE,TRUE
"8647",8647,"AT3G26630",0.193675931228508,FALSE,TRUE
"14598",14598,"AT5G38880",0.193840354996346,FALSE,TRUE
"13560",13560,"AT5G14590",0.193864825139858,FALSE,TRUE
"5116",5116,"AT2G22080",0.194166661028163,FALSE,TRUE
"15134",15134,"AT5G47580",0.19418145519553,FALSE,TRUE
"4863",4863,"AT2G17840",0.194307780041762,FALSE,TRUE
"2679",2679,"AT1G53720",0.194427553042195,FALSE,TRUE
"16327",16327,"AT5G65380",0.194654355708876,FALSE,TRUE
"9226",9226,"AT3G49850",0.19474339402146,FALSE,TRUE
"3375",3375,"AT1G67430",0.195071640469673,FALSE,TRUE
"10873",10873,"AT4G14342",0.195206361496793,FALSE,TRUE
"7622",7622,"AT3G11590",0.19528953543683,FALSE,TRUE
"8736",8736,"AT3G27960",0.195337085171,FALSE,TRUE
"15980",15980,"AT5G60370",0.195479368242987,FALSE,TRUE
"4957",4957,"AT2G19530",0.195531114680242,FALSE,TRUE
"12180",12180,"AT4G33467",0.195629172420644,FALSE,TRUE
"16035",16035,"AT5G61270",0.195772152092895,FALSE,TRUE
"10590",10590,"AT4G09150",0.195822737573901,FALSE,TRUE
"687",687,"AT1G10820",0.196064343232121,FALSE,TRUE
"3198",3198,"AT1G64460",0.19606996264694,FALSE,TRUE
"430",430,"AT1G07310",0.196109009073216,FALSE,TRUE
"1058",1058,"AT1G16210",0.196188828642265,FALSE,TRUE
"10155",10155,"AT4G00026",0.196196464215731,FALSE,TRUE
"12483",12483,"AT4G37590",0.196275822309546,FALSE,TRUE
"13484",13484,"AT5G13480",0.196541420776508,FALSE,TRUE
"13422",13422,"AT5G12320",0.196678665685465,FALSE,TRUE
"8658",8658,"AT3G26744",0.196969313424131,FALSE,TRUE
"10016",10016,"AT3G61560",0.197080040364332,FALSE,TRUE
"3314",3314,"AT1G66345",0.197113573562969,FALSE,TRUE
"12186",12186,"AT4G33510",0.197137268309297,FALSE,TRUE
"3196",3196,"AT1G64440",0.197151974878259,FALSE,TRUE
"7835",7835,"AT3G14410",0.197168891565619,FALSE,TRUE
"1746",1746,"AT1G27690",0.197645338023144,FALSE,TRUE
"10617",10617,"AT4G09830",0.197700407257063,FALSE,TRUE
"4708",4708,"AT2G14860",0.1977547153298,FALSE,TRUE
"10616",10616,"AT4G09810",0.197763430022782,FALSE,TRUE
"15008",15008,"AT5G45560",0.197765676959619,FALSE,TRUE
"15074",15074,"AT5G46680",0.197768149294764,FALSE,TRUE
"3199",3199,"AT1G64470",0.19776900931856,FALSE,TRUE
"4768",4768,"AT2G16390",0.197771324132131,FALSE,TRUE
"11427",11427,"AT4G22710",0.197785772167124,FALSE,TRUE
"15096",15096,"AT5G47050",0.197812924370435,FALSE,TRUE
"8523",8523,"AT3G24560",0.197822866414431,FALSE,TRUE
"11662",11662,"AT4G25990",0.197942519261083,FALSE,TRUE
"7831",7831,"AT3G14370",0.198148174239851,FALSE,TRUE
"4611",4611,"AT2G07715",0.198159416210567,FALSE,TRUE
"1965",1965,"AT1G31240",0.198190951557645,FALSE,TRUE
"127",127,"AT1G02840",0.198199701671416,FALSE,TRUE
"6544",6544,"AT2G43375",0.198213413474737,FALSE,TRUE
"14352",14352,"AT5G27395",0.198533438553992,FALSE,TRUE
"3438",3438,"AT1G68260",0.198534300927745,FALSE,TRUE
"13014",13014,"AT5G06130",0.198534409776127,FALSE,TRUE
"14971",14971,"AT5G44930",0.1986453926336,FALSE,TRUE
"413",413,"AT1G07080",0.198683427996194,FALSE,TRUE
"16146",16146,"AT5G62980",0.198823548012962,FALSE,TRUE
"13415",13415,"AT5G12230",0.198827843360854,FALSE,TRUE
"10049",10049,"AT3G62080",0.198834774300783,FALSE,TRUE
"15088",15088,"AT5G46860",0.198837317319463,FALSE,TRUE
"4050",4050,"AT1G77160",0.198947903194336,FALSE,TRUE
"1637",1637,"AT1G25570",0.198954341502982,FALSE,TRUE
"1535",1535,"AT1G23360",0.199184927505033,FALSE,TRUE
"599",599,"AT1G09645",0.199192983591338,FALSE,TRUE
"6329",6329,"AT2G40410",0.199400013949172,FALSE,TRUE
"13111",13111,"AT5G07690",0.199485799420381,FALSE,TRUE
"8739",8739,"AT3G28007",0.199623751356941,FALSE,TRUE
"4057",4057,"AT1G77260",0.199664331524815,FALSE,TRUE
"1001",1001,"AT1G15400",0.199753494063029,FALSE,TRUE
"977",977,"AT1G15110",0.199763085414279,FALSE,TRUE
"8140",8140,"AT3G18600",0.200093235475247,FALSE,TRUE
"1265",1265,"AT1G19400",0.200137791397054,FALSE,TRUE
"7572",7572,"AT3G10915",0.200175905619268,FALSE,TRUE
"342",342,"AT1G06060",0.20025781357941,FALSE,TRUE
"7101",7101,"AT3G04090",0.200328023809822,FALSE,TRUE
"3920",3920,"AT1G75310",0.20049990662393,FALSE,TRUE
"544",544,"AT1G08890",0.200888537231585,FALSE,TRUE
"3505",3505,"AT1G69270",0.200916119289331,FALSE,TRUE
"13697",13697,"AT5G16630",0.200930345967066,FALSE,TRUE
"12372",12372,"AT4G36020",0.201042672397285,FALSE,TRUE
"10817",10817,"AT4G13520",0.201080235252446,FALSE,TRUE
"2432",2432,"AT1G49620",0.201107578265708,FALSE,TRUE
"14741",14741,"AT5G41610",0.20112724517293,FALSE,TRUE
"13760",13760,"AT5G17570",0.201135601950929,FALSE,TRUE
"5577",5577,"AT2G29570",0.201137738723582,FALSE,TRUE
"9960",9960,"AT3G60680",0.201142670775874,FALSE,TRUE
"8071",8071,"AT3G17710",0.20114669903491,FALSE,TRUE
"4097",4097,"AT1G77810",0.201250228037053,FALSE,TRUE
"8964",8964,"AT3G45190",0.201367354594357,FALSE,TRUE
"14357",14357,"AT5G27440",0.201473043231153,FALSE,TRUE
"2752",2752,"AT1G55040",0.201612775487941,FALSE,TRUE
"9957",9957,"AT3G60620",0.201641933286099,FALSE,TRUE
"9475",9475,"AT3G53410",0.202018215094389,FALSE,TRUE
"16364",16364,"AT5G65810",0.202022398491906,FALSE,TRUE
"510",510,"AT1G08465",0.202078451564348,FALSE,TRUE
"2731",2731,"AT1G54510",0.202242645459497,FALSE,TRUE
"4797",4797,"AT2G16890",0.202246767383578,FALSE,TRUE
"14653",14653,"AT5G40160",0.202283699824599,FALSE,TRUE
"5102",5102,"AT2G21630",0.202303664018357,FALSE,TRUE
"1009",1009,"AT1G15480",0.202334188815071,FALSE,TRUE
"16372",16372,"AT5G65900",0.202549631206624,FALSE,TRUE
"10734",10734,"AT4G12030",0.202569971120821,FALSE,TRUE
"5296",5296,"AT2G25310",0.202684511135006,FALSE,TRUE
"3058",3058,"AT1G61960",0.202708704302565,FALSE,TRUE
"6415",6415,"AT2G41600",0.202917608663738,FALSE,TRUE
"916",916,"AT1G14320",0.202991861492111,FALSE,TRUE
"9742",9742,"AT3G57140",0.203066613527142,FALSE,TRUE
"6691",6691,"AT2G45620",0.203139505753801,FALSE,TRUE
"11072",11072,"AT4G16860",0.203256024507747,FALSE,TRUE
"13273",13273,"AT5G10360",0.20351709175915,FALSE,TRUE
"16111",16111,"AT5G62530",0.203533334275552,FALSE,TRUE
"8621",8621,"AT3G26290",0.203606778156045,FALSE,TRUE
"12209",12209,"AT4G33890",0.203609896190607,FALSE,TRUE
"6734",6734,"AT2G46170",0.203697163505867,FALSE,TRUE
"4495",4495,"AT2G04240",0.203781898249189,FALSE,TRUE
"7169",7169,"AT3G05090",0.203868628533037,FALSE,TRUE
"16254",16254,"AT5G64400",0.203893532035719,FALSE,TRUE
"7995",7995,"AT3G16565",0.204188014585053,FALSE,TRUE
"7877",7877,"AT3G15040",0.204219384827924,FALSE,TRUE
"6227",6227,"AT2G39130",0.20443220261729,FALSE,TRUE
"1181",1181,"AT1G18080",0.204540398855853,FALSE,TRUE
"14006",14006,"AT5G20980",0.204557257893063,FALSE,TRUE
"5223",5223,"AT2G23950",0.204568577448661,FALSE,TRUE
"12473",12473,"AT4G37460",0.204851607302538,FALSE,TRUE
"8152",8152,"AT3G18780",0.205263602420261,FALSE,TRUE
"15807",15807,"AT5G57900",0.205549370413476,FALSE,TRUE
"10771",10771,"AT4G12710",0.205672389593351,FALSE,TRUE
"4568",4568,"AT2G06000",0.205674311225701,FALSE,TRUE
"5361",5361,"AT2G26290",0.205722599384812,FALSE,TRUE
"14229",14229,"AT5G24870",0.205729626874026,FALSE,TRUE
"1272",1272,"AT1G19520",0.205816899844027,FALSE,TRUE
"13242",13242,"AT5G09860",0.205831718798244,FALSE,TRUE
"7752",7752,"AT3G13340",0.205879770375497,FALSE,TRUE
"11551",11551,"AT4G24390",0.205995973133889,FALSE,TRUE
"11056",11056,"AT4G16710",0.206005209797704,FALSE,TRUE
"9238",9238,"AT3G50080",0.206036896881525,FALSE,TRUE
"796",796,"AT1G12460",0.206073839219455,FALSE,TRUE
"16399",16399,"AT5G66180",0.206087465990185,FALSE,TRUE
"16386",16386,"AT5G66052",0.206088135651046,FALSE,TRUE
"13057",13057,"AT5G06760",0.206091117687848,FALSE,TRUE
"15785",15785,"AT5G57560",0.206426632251125,FALSE,TRUE
"4834",4834,"AT2G17450",0.20643803676464,FALSE,TRUE
"5949",5949,"AT2G35170",0.206492235420118,FALSE,TRUE
"15637",15637,"AT5G55380",0.206714195311228,FALSE,TRUE
"14952",14952,"AT5G44635",0.206728984352591,FALSE,TRUE
"12691",12691,"AT5G01350",0.207047484996844,FALSE,TRUE
"906",906,"AT1G14200",0.207139391063581,FALSE,TRUE
"2440",2440,"AT1G49740",0.207213483284946,FALSE,TRUE
"7866",7866,"AT3G14910",0.207265356419149,FALSE,TRUE
"6502",6502,"AT2G42780",0.207266772189613,FALSE,TRUE
"8726",8726,"AT3G27830",0.207273124307554,FALSE,TRUE
"5227",5227,"AT2G24040",0.207373375032787,FALSE,TRUE
"1492",1492,"AT1G22800",0.207380058626909,FALSE,TRUE
"12375",12375,"AT4G36080",0.207388255122371,FALSE,TRUE
"9745",9745,"AT3G57160",0.207598869945002,FALSE,TRUE
"1624",1624,"AT1G25422",0.207637636646825,FALSE,TRUE
"2205",2205,"AT1G38230",0.207696574148891,FALSE,TRUE
"9000",9000,"AT3G46060",0.20782958377023,FALSE,TRUE
"1781",1781,"AT1G28250",0.20784974185749,FALSE,TRUE
"9711",9711,"AT3G56690",0.207915721033991,FALSE,TRUE
"12348",12348,"AT4G35770",0.207943973412429,FALSE,TRUE
"16442",16442,"AT5G66800",0.207949927986684,FALSE,TRUE
"10368",10368,"AT4G02880",0.208384735909045,FALSE,TRUE
"6477",6477,"AT2G42480",0.208469168597675,FALSE,TRUE
"2436",2436,"AT1G49670",0.208517213746121,FALSE,TRUE
"7819",7819,"AT3G14200",0.208654722962532,FALSE,TRUE
"12",12,"AT1G01130",0.208725277405886,FALSE,TRUE
"4612",4612,"AT2G07717",0.208917689408186,FALSE,TRUE
"1325",1325,"AT1G20350",0.209014075235225,FALSE,TRUE
"762",762,"AT1G11950",0.2090149239797,FALSE,TRUE
"3032",3032,"AT1G61500",0.209015129627522,FALSE,TRUE
"10426",10426,"AT4G04180",0.209031312680928,FALSE,TRUE
"12047",12047,"AT4G31590",0.209034199888076,FALSE,TRUE
"13142",13142,"AT5G08110",0.209084546277826,FALSE,TRUE
"10580",10580,"AT4G08950",0.209085220339675,FALSE,TRUE
"12984",12984,"AT5G05700",0.209237364153184,FALSE,TRUE
"2846",2846,"AT1G56310",0.209361107435376,FALSE,TRUE
"9721",9721,"AT3G56850",0.209384243054343,FALSE,TRUE
"10745",10745,"AT4G12250",0.209460182484494,FALSE,TRUE
"7925",7925,"AT3G15610",0.209533274189053,FALSE,TRUE
"11518",11518,"AT4G23920",0.209645195539716,FALSE,TRUE
"3778",3778,"AT1G73325",0.209886465302345,FALSE,TRUE
"10365",10365,"AT4G02820",0.209963725538702,FALSE,TRUE
"11686",11686,"AT4G26430",0.209974073817232,FALSE,TRUE
"3786",3786,"AT1G73450",0.209989923309463,FALSE,TRUE
"12664",12664,"AT4G40042",0.209992367732038,FALSE,TRUE
"11066",11066,"AT4G16800",0.209992661976467,FALSE,TRUE
"7449",7449,"AT3G09085",0.209992692443838,FALSE,TRUE
"7180",7180,"AT3G05230",0.210020535412602,FALSE,TRUE
"985",985,"AT1G15200",0.210020713807576,FALSE,TRUE
"6713",6713,"AT2G45910",0.210057302802893,FALSE,TRUE
"13147",13147,"AT5G08170",0.210432504476155,FALSE,TRUE
"12662",12662,"AT4G40030",0.210506972397088,FALSE,TRUE
"4948",4948,"AT2G19390",0.21055412971357,FALSE,TRUE
"7686",7686,"AT3G12490",0.2106414588804,FALSE,TRUE
"6866",6866,"AT2G48000",0.210713169427289,FALSE,TRUE
"1520",1520,"AT1G23130",0.210995592660844,FALSE,TRUE
"13727",13727,"AT5G17010",0.211026764571164,FALSE,TRUE
"8530",8530,"AT3G24740",0.21124267976676,FALSE,TRUE
"14366",14366,"AT5G27610",0.211434832071019,FALSE,TRUE
"4747",4747,"AT2G15790",0.211520019893836,FALSE,TRUE
"4963",4963,"AT2G19650",0.21152867398897,FALSE,TRUE
"9575",9575,"AT3G54830",0.21157704219486,FALSE,TRUE
"256",256,"AT1G04810",0.211645882823339,FALSE,TRUE
"5290",5290,"AT2G25210",0.211771608039166,FALSE,TRUE
"7036",7036,"AT3G03120",0.21179429210306,FALSE,TRUE
"15829",15829,"AT5G58190",0.212213774109064,FALSE,TRUE
"16354",16354,"AT5G65687",0.212217732803075,FALSE,TRUE
"10850",10850,"AT4G14010",0.212220318262309,FALSE,TRUE
"6905",6905,"AT3G01435",0.212232211966969,FALSE,TRUE
"10101",10101,"AT3G62900",0.21227515118373,FALSE,TRUE
"12815",12815,"AT5G03220",0.212335656441969,FALSE,TRUE
"5276",5276,"AT2G24980",0.212359751136588,FALSE,TRUE
"5818",5818,"AT2G33110",0.21244387648721,FALSE,TRUE
"13193",13193,"AT5G08670",0.212521539662532,FALSE,TRUE
"14827",14827,"AT5G42920",0.212577733602593,FALSE,TRUE
"12709",12709,"AT5G01595",0.212668092770938,FALSE,TRUE
"2816",2816,"AT1G55915",0.212674802532924,FALSE,TRUE
"7961",7961,"AT3G16130",0.212680082249986,FALSE,TRUE
"6723",6723,"AT2G46040",0.21269088699255,FALSE,TRUE
"9265",9265,"AT3G50620",0.212701569206601,FALSE,TRUE
"14108",14108,"AT5G23140",0.212750453388516,FALSE,TRUE
"4641",4641,"AT2G10180",0.212869344811077,FALSE,TRUE
"11185",11185,"AT4G18400",0.212882017737998,FALSE,TRUE
"6843",6843,"AT2G47700",0.212914054738659,FALSE,TRUE
"1259",1259,"AT1G19330",0.213189190899885,FALSE,TRUE
"12370",12370,"AT4G35987",0.213190765906585,FALSE,TRUE
"2072",2072,"AT1G33060",0.213191171830181,FALSE,TRUE
"5209",5209,"AT2G23740",0.213266358186789,FALSE,TRUE
"14641",14641,"AT5G39900",0.213274171708355,FALSE,TRUE
"15740",15740,"AT5G56970",0.213292446611325,FALSE,TRUE
"4735",4735,"AT2G15530",0.213341326983587,FALSE,TRUE
"9702",9702,"AT3G56510",0.213358714143543,FALSE,TRUE
"4520",4520,"AT2G04690",0.213503074590861,FALSE,TRUE
"14209",14209,"AT5G24620",0.213573772162993,FALSE,TRUE
"707",707,"AT1G11150",0.213710022330923,FALSE,TRUE
"15105",15105,"AT5G47180",0.213757918899544,FALSE,TRUE
"5249",5249,"AT2G24360",0.2140001275327,FALSE,TRUE
"8236",8236,"AT3G19960",0.214102358536441,FALSE,TRUE
"9909",9909,"AT3G59910",0.214417938236436,FALSE,TRUE
"14529",14529,"AT5G37370",0.214579651955224,FALSE,TRUE
"7014",7014,"AT3G02860",0.214769771052929,FALSE,TRUE
"9266",9266,"AT3G50630",0.214789257426538,FALSE,TRUE
"13205",13205,"AT5G09225",0.214926248840537,FALSE,TRUE
"5650",5650,"AT2G30695",0.215105042012777,FALSE,TRUE
"1735",1735,"AT1G27510",0.215163116160828,FALSE,TRUE
"1633",1633,"AT1G25520",0.21519941497694,FALSE,TRUE
"10807",10807,"AT4G13360",0.215442759186861,FALSE,TRUE
"293",293,"AT1G05270",0.215534096719647,FALSE,TRUE
"620",620,"AT1G09920",0.21554232275423,FALSE,TRUE
"10599",10599,"AT4G09510",0.216015670479939,FALSE,TRUE
"9293",9293,"AT3G50960",0.216032991568712,FALSE,TRUE
"16170",16170,"AT5G63310",0.21606570489266,FALSE,TRUE
"495",495,"AT1G08250",0.216143046533794,FALSE,TRUE
"16043",16043,"AT5G61380",0.21616707878184,FALSE,TRUE
"14413",14413,"AT5G28673",0.216224266614214,FALSE,TRUE
"5452",5452,"AT2G27710",0.216289389163085,FALSE,TRUE
"7839",7839,"AT3G14440",0.216297046886217,FALSE,TRUE
"10829",10829,"AT4G13680",0.216420515210997,FALSE,TRUE
"14150",14150,"AT5G23720",0.216562040652498,FALSE,TRUE
"15804",15804,"AT5G57860",0.216848082601539,FALSE,TRUE
"13081",13081,"AT5G07110",0.216851333818216,FALSE,TRUE
"9174",9174,"AT3G49000",0.216947093155538,FALSE,TRUE
"7222",7222,"AT3G05840",0.216989999517611,FALSE,TRUE
"2782",2782,"AT1G55460",0.217005730781059,FALSE,TRUE
"12818",12818,"AT5G03260",0.217092982374635,FALSE,TRUE
"6640",6640,"AT2G44840",0.217365832420254,FALSE,TRUE
"4174",4174,"AT1G78960",0.21737313170443,FALSE,TRUE
"3007",3007,"AT1G61065",0.217460494979509,FALSE,TRUE
"14716",14716,"AT5G41130",0.217479863411964,FALSE,TRUE
"5318",5318,"AT2G25650",0.217582112014938,FALSE,TRUE
"4660",4660,"AT2G12250",0.217695038204624,FALSE,TRUE
"9064",9064,"AT3G47390",0.217764723784707,FALSE,TRUE
"5653",5653,"AT2G30720",0.218042814089007,FALSE,TRUE
"11158",11158,"AT4G18040",0.218113994063333,FALSE,TRUE
"15720",15720,"AT5G56670",0.218273838339446,FALSE,TRUE
"1258",1258,"AT1G19310",0.218316577843733,FALSE,TRUE
"12061",12061,"AT4G31860",0.218340799540351,FALSE,TRUE
"15468",15468,"AT5G52900",0.218411226803887,FALSE,TRUE
"772",772,"AT1G12120",0.218546645826554,FALSE,TRUE
"211",211,"AT1G04160",0.21867992527898,FALSE,TRUE
"4564",4564,"AT2G05910",0.218713443984889,FALSE,TRUE
"6833",6833,"AT2G47580",0.218714255681112,FALSE,TRUE
"10066",10066,"AT3G62330",0.218815313799775,FALSE,TRUE
"5205",5205,"AT2G23670",0.218912529695573,FALSE,TRUE
"4002",4002,"AT1G76490",0.21910844281961,FALSE,TRUE
"13733",13733,"AT5G17190",0.219202701639097,FALSE,TRUE
"15686",15686,"AT5G56110",0.219353933709184,FALSE,TRUE
"1266",1266,"AT1G19430",0.219558680078813,FALSE,TRUE
"15349",15349,"AT5G51040",0.219886029706655,FALSE,TRUE
"12782",12782,"AT5G02780",0.219895686117935,FALSE,TRUE
"14885",14885,"AT5G43822",0.219900964001556,FALSE,TRUE
"16214",16214,"AT5G63940",0.219920506509865,FALSE,TRUE
"289",289,"AT1G05200",0.219933462658212,FALSE,TRUE
"11211",11211,"AT4G18840",0.220145570485209,FALSE,TRUE
"10953",10953,"AT4G15480",0.220150068968847,FALSE,TRUE
"4966",4966,"AT2G19690",0.22015293646431,FALSE,TRUE
